stamp;soll-tr1;soll-nolimit-tr1;ist-tr1;soll-tr2;soll-nolimit-tr2;ist-tr2;soll-tr3;soll-nolimit-tr3;ist-tr3;soll-tr4;soll-nolimit-tr4;ist-tr4;soll-tr5;soll-nolimit-tr5;ist-tr5;soll-tr6;soll-nolimit-tr6;ist-tr6;soll-tr7;soll-nolimit-tr7;ist-tr7;soll-tr8;soll-nolimit-tr8;ist-tr8;soll-tr9;soll-nolimit-tr9;ist-tr9;soll-tr10;soll-nolimit-tr10;ist-tr10;soll-tr11;soll-nolimit-tr11;ist-tr11;soll-tr12;soll-nolimit-tr12;ist-tr12;soll-tr13;soll-nolimit-tr13;ist-tr13;soll-tr14;soll-nolimit-tr14;ist-tr14;soll-tr15;soll-nolimit-tr15;ist-tr15;soll-tr16;soll-nolimit-tr16;ist-tr16;soll-tr17;soll-nolimit-tr17;ist-tr17;soll-tr18;soll-nolimit-tr18;ist-tr18;soll-tr19;soll-nolimit-tr19;ist-tr19;soll-tr20;soll-nolimit-tr20;ist-tr20;soll-tr21;soll-nolimit-tr21;ist-tr21;soll-tr22;soll-nolimit-tr22;ist-tr22;soll-tr23;soll-nolimit-tr23;ist-tr23;soll-tr24;soll-nolimit-tr24;ist-tr24;soll-tr25;soll-nolimit-tr25;ist-tr25;soll-tr26;soll-nolimit-tr26;ist-tr26;soll-tr27;soll-nolimit-tr27;ist-tr27;soll-tr28;soll-nolimit-tr28;ist-tr28
"2021-07-25 16:45:00";237.98;237.98;238.61841966667;237.98;237.98;;237.98;237.98;;237.37;237.37;;236.15;236.15;;265.90;265.90;;266.50;266.50;;236.76;236.76;;234.93;234.93;;237.37;237.37;;243.33;243.33;;243.33;243.33;;265.90;265.90;;246.74;246.74;;246.74;246.74;;244.92;244.92;;258.70;258.70;;259.30;259.30;;258.70;258.70;;225.12;225.12;;226.35;226.35;;225.12;225.12;;208.43;208.43;;209.66;209.66;;210.27;210.27;;210.27;210.27;;209.04;209.04;;209.04;209.04;
"2021-07-25 17:00:00";212.58;212.58;247.1274595;212.58;212.58;;212.58;212.58;;212.03;212.03;;210.94;210.94;;237.52;237.52;;238.05;238.05;;211.49;211.49;;209.85;209.85;;212.03;212.03;;217.36;217.36;;217.36;217.36;;237.52;237.52;;220.40;220.40;;220.40;220.40;;218.77;218.77;;231.08;231.08;;231.62;231.62;;231.08;231.08;;201.09;201.09;;202.19;202.19;;201.09;201.09;;186.18;186.18;;187.28;187.28;;187.83;187.83;;187.83;187.83;;186.73;186.73;;186.73;186.73;
"2021-07-25 17:15:00";208.14;208.14;226.93450066667;208.14;208.14;;208.14;208.14;;207.61;207.61;;206.54;206.54;;232.56;232.56;;233.08;233.08;;207.07;207.07;;205.47;205.47;;207.61;207.61;;212.82;212.82;;212.82;212.82;;232.56;232.56;;215.80;215.80;;215.80;215.80;;214.21;214.21;;226.26;226.26;;226.78;226.78;;226.26;226.26;;196.90;196.90;;197.97;197.97;;196.90;196.90;;182.29;182.29;;183.37;183.37;;183.90;183.90;;183.91;183.91;;182.83;182.83;;182.83;182.83;
"2021-07-25 17:30:00";153.71;153.71;160.3247035;153.71;153.71;;153.71;153.71;;153.32;153.32;;152.53;152.53;;171.74;171.74;;172.13;172.13;;152.92;152.92;;151.74;151.74;;153.32;153.32;;157.17;157.17;;157.17;157.17;;171.74;171.74;;159.36;159.36;;159.36;159.36;;158.19;158.19;;167.09;167.09;;167.48;167.48;;167.09;167.09;;145.41;145.41;;146.20;146.20;;145.41;145.41;;134.62;134.62;;135.41;135.41;;135.81;135.81;;135.81;135.81;;135.02;135.02;;135.02;135.02;
"2021-07-25 17:45:00";75.50;75.50;68.435293;75.50;75.50;;75.50;75.50;;75.31;75.31;;74.92;74.92;;84.36;84.36;;84.55;84.55;;75.11;75.11;;74.53;74.53;;75.31;75.31;;77.20;77.20;;77.20;77.20;;84.36;84.36;;78.28;78.28;;78.28;78.28;;77.70;77.70;;82.07;82.07;;82.26;82.26;;82.07;82.07;;71.42;71.42;;71.81;71.81;;71.42;71.42;;66.12;66.12;;66.51;66.51;;66.71;66.71;;66.71;66.71;;66.32;66.32;;66.32;66.32;
"2021-07-25 18:00:00";58.52;58.52;52.488178166667;58.52;58.52;;58.52;58.52;;58.37;58.37;;58.07;58.07;;65.39;65.39;;65.54;65.54;;58.22;58.22;;57.77;57.77;;58.37;58.37;;59.84;59.84;;59.84;59.84;;65.39;65.39;;60.68;60.68;;60.68;60.68;;60.23;60.23;;63.62;63.62;;63.77;63.77;;63.62;63.62;;55.36;55.36;;55.66;55.66;;55.36;55.36;;51.26;51.26;;51.56;51.56;;51.71;51.71;;51.71;51.71;;51.41;51.41;;51.41;51.41;
"2021-07-25 18:15:00";102.05;102.05;116.63586233333;102.05;102.05;;102.05;102.05;;101.79;101.79;;101.26;101.26;;114.02;114.02;;114.28;114.28;;101.53;101.53;;100.74;100.74;;101.79;101.79;;104.34;104.34;;104.34;104.34;;114.02;114.02;;105.80;105.80;;105.80;105.80;;105.02;105.02;;110.93;110.93;;111.19;111.19;;110.93;110.93;;96.54;96.54;;97.06;97.06;;96.54;96.54;;89.38;89.38;;89.90;89.90;;90.17;90.17;;90.17;90.17;;89.64;89.64;;89.64;89.64;
"2021-07-25 18:30:00";194.43;194.43;237.75848583333;194.43;194.43;;194.43;194.43;;193.93;193.93;;192.93;192.93;;217.24;217.24;;217.73;217.73;;193.43;193.43;;191.94;191.94;;193.93;193.93;;198.80;198.80;;198.80;198.80;;217.24;217.24;;201.58;201.58;;201.58;201.58;;200.09;200.09;;211.35;211.35;;211.84;211.84;;211.35;211.35;;183.92;183.92;;184.93;184.93;;183.92;183.92;;170.28;170.28;;171.29;171.29;;171.79;171.79;;171.79;171.79;;170.78;170.78;;170.78;170.78;
"2021-07-25 18:45:00";251.77;251.77;255.12871816667;251.77;251.77;;251.77;251.77;;251.12;251.12;;249.83;249.83;;281.31;281.31;;281.94;281.94;;250.48;250.48;;248.54;248.54;;251.12;251.12;;257.43;257.43;;257.43;257.43;;281.31;281.31;;261.03;261.03;;261.03;261.03;;259.10;259.10;;273.68;273.68;;274.32;274.32;;273.68;273.68;;238.17;238.17;;239.46;239.46;;238.17;238.17;;220.50;220.50;;221.80;221.80;;222.45;222.45;;222.45;222.45;;221.15;221.15;;221.15;221.15;
"2021-07-25 19:00:00";219.33;219.33;209.53856383333;219.33;219.33;;219.33;219.33;;218.77;218.77;;217.65;217.65;;245.07;245.07;;245.62;245.62;;218.21;218.21;;216.52;216.52;;218.77;218.77;;224.27;224.27;;224.27;224.27;;245.07;245.07;;227.40;227.40;;227.40;227.40;;225.73;225.73;;238.43;238.43;;238.98;238.98;;238.43;238.43;;207.48;207.48;;208.62;208.62;;207.49;207.49;;192.10;192.10;;193.23;193.23;;193.80;193.80;;193.80;193.80;;192.66;192.66;;192.66;192.66;
"2021-07-25 19:15:00";208.04;208.04;203.23803333333;208.04;208.04;;208.04;208.04;;207.51;207.51;;206.44;206.44;;232.45;232.45;;232.97;232.97;;206.98;206.98;;205.38;205.38;;207.51;207.51;;212.72;212.72;;212.72;212.72;;232.45;232.45;;215.70;215.70;;215.70;215.70;;214.11;214.11;;226.15;226.15;;226.68;226.68;;226.15;226.15;;196.80;196.80;;197.87;197.87;;196.80;196.80;;182.21;182.21;;183.28;183.28;;183.82;183.82;;183.82;183.82;;182.74;182.74;;182.74;182.74;
"2021-07-25 19:30:00";203.31;203.31;200.94982266667;203.31;203.31;;203.31;203.31;;202.79;202.79;;201.75;201.75;;227.16;227.16;;227.67;227.67;;202.27;202.27;;200.70;200.70;;202.79;202.79;;207.88;207.88;;207.88;207.88;;227.16;227.16;;210.79;210.79;;210.79;210.79;;209.23;209.23;;221.01;221.01;;221.52;221.52;;221.01;221.01;;192.32;192.32;;193.37;193.37;;192.32;192.32;;178.06;178.06;;179.11;179.11;;179.64;179.64;;179.64;179.64;;178.59;178.59;;178.59;178.59;
"2021-07-25 19:45:00";119.53;119.53;108.30150316667;119.53;119.53;;119.53;119.53;;119.22;119.22;;118.61;118.61;;133.55;133.55;;133.85;133.85;;118.91;118.91;;118.00;118.00;;119.22;119.22;;122.22;122.22;;122.22;122.22;;133.55;133.55;;123.92;123.92;;123.92;123.92;;123.01;123.01;;129.93;129.93;;130.23;130.23;;129.93;129.93;;113.07;113.07;;113.69;113.69;;113.07;113.07;;104.68;104.68;;105.30;105.30;;105.61;105.61;;105.61;105.61;;104.99;104.99;;104.99;104.99;
"2021-07-25 20:00:00";71.99;71.99;58.045226666667;71.99;71.99;;71.99;71.99;;71.80;71.80;;71.43;71.43;;80.43;80.43;;80.61;80.61;;71.62;71.62;;71.06;71.06;;71.80;71.80;;73.60;73.60;;73.60;73.60;;80.43;80.43;;74.63;74.63;;74.63;74.63;;74.08;74.08;;78.25;78.25;;78.43;78.43;;78.25;78.25;;68.10;68.10;;68.47;68.47;;68.10;68.10;;63.05;63.05;;63.42;63.42;;63.60;63.60;;63.60;63.60;;63.23;63.23;;63.23;63.23;
"2021-07-25 20:15:00";88.52;88.52;71.778290333333;88.52;88.52;;88.52;88.52;;88.29;88.29;;87.84;87.84;;98.90;98.90;;99.12;99.12;;88.06;88.06;;87.38;87.38;;88.29;88.29;;90.51;90.51;;90.51;90.51;;98.90;98.90;;91.77;91.77;;91.77;91.77;;91.10;91.10;;96.22;96.22;;96.44;96.44;;96.22;96.22;;83.73;83.73;;84.19;84.19;;83.73;83.73;;77.52;77.52;;77.98;77.98;;78.21;78.21;;78.21;78.21;;77.75;77.75;;77.75;77.75;
"2021-07-25 20:30:00";64.38;64.38;51.785612833333;64.38;64.38;;64.38;64.38;;64.21;64.21;;63.88;63.88;;71.93;71.93;;72.09;72.09;;64.05;64.05;;63.55;63.55;;64.21;64.21;;65.83;65.83;;65.83;65.83;;71.93;71.93;;66.75;66.75;;66.75;66.75;;66.25;66.25;;69.98;69.98;;70.15;70.15;;69.98;69.98;;60.90;60.90;;61.23;61.23;;60.90;60.90;;56.38;56.38;;56.72;56.72;;56.88;56.88;;56.88;56.88;;56.55;56.55;;56.55;56.55;
"2021-07-25 20:45:00";58.51;58.51;47.992223166667;58.51;58.51;;58.51;58.51;;58.36;58.36;;58.06;58.06;;65.37;65.37;;65.52;65.52;;58.21;58.21;;57.76;57.76;;58.36;58.36;;59.82;59.82;;59.82;59.82;;65.37;65.37;;60.66;60.66;;60.66;60.66;;60.21;60.21;;63.60;63.60;;63.75;63.75;;63.60;63.60;;55.35;55.35;;55.65;55.65;;55.35;55.35;;51.24;51.24;;51.55;51.55;;51.70;51.70;;51.70;51.70;;51.39;51.39;;51.39;51.39;
"2021-07-25 21:00:00";34.85;34.85;24.865394666667;34.85;34.85;;34.85;34.85;;34.76;34.76;;34.58;34.58;;38.94;38.94;;39.03;39.03;;34.67;34.67;;34.40;34.40;;34.76;34.76;;35.63;35.63;;35.63;35.63;;38.94;38.94;;36.13;36.13;;36.13;36.13;;35.87;35.87;;37.88;37.88;;37.97;37.97;;37.88;37.88;;32.97;32.97;;33.15;33.15;;32.97;32.97;;30.52;30.52;;30.70;30.70;;30.79;30.79;;30.79;30.79;;30.61;30.61;;30.61;30.61;
"2021-07-25 21:15:00";8.31;8.31;9.594723;8.31;8.31;;8.31;8.31;;8.28;8.28;;8.24;8.24;;9.28;9.28;;9.30;9.30;;8.26;8.26;;8.20;8.20;;8.28;8.28;;8.49;8.49;;8.49;8.49;;9.28;9.28;;8.61;8.61;;8.61;8.61;;8.55;8.55;;9.03;9.03;;9.05;9.05;;9.03;9.03;;7.86;7.86;;7.90;7.90;;7.86;7.86;;7.27;7.27;;7.32;7.32;;7.34;7.34;;7.34;7.34;;7.29;7.29;;7.29;7.29;
"2021-07-25 21:30:00";2.02;2.02;0.22714583333333;2.02;2.02;;2.02;2.02;;2.01;2.01;;2.00;2.00;;2.26;2.26;;2.26;2.26;;2.01;2.01;;1.99;1.99;;2.02;2.02;;2.07;2.07;;2.07;2.07;;2.26;2.26;;2.09;2.09;;2.09;2.09;;2.08;2.08;;2.20;2.20;;2.20;2.20;;2.20;2.20;;1.91;1.91;;1.92;1.92;;1.91;1.91;;1.77;1.77;;1.78;1.78;;1.78;1.78;;1.78;1.78;;1.77;1.77;;1.77;1.77;
"2021-07-25 21:45:00";0.01;0.01;0;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;;0.01;0.01;
"2021-07-26 05:45:00";0.90;0.90;0;0.90;0.90;;0.90;0.90;;0.90;0.90;;0.89;0.89;;1.01;1.01;;1.01;1.01;;0.90;0.90;;0.89;0.89;;0.90;0.90;;0.92;0.92;;0.92;0.92;;1.01;1.01;;0.93;0.93;;0.93;0.93;;0.93;0.93;;0.98;0.98;;0.98;0.98;;0.98;0.98;;0.85;0.85;;0.86;0.86;;0.85;0.85;;0.79;0.79;;0.79;0.79;;0.80;0.80;;0.80;0.80;;0.79;0.79;;0.79;0.79;
"2021-07-26 06:00:00";3.93;3.93;1.2774705;3.93;3.93;;3.93;3.93;;3.92;3.92;;3.90;3.90;;4.39;4.39;;4.40;4.40;;3.91;3.91;;3.88;3.88;;3.92;3.92;;4.02;4.02;;4.02;4.02;;4.39;4.39;;4.07;4.07;;4.07;4.07;;4.04;4.04;;4.27;4.27;;4.28;4.28;;4.27;4.27;;3.71;3.71;;3.73;3.73;;3.71;3.71;;3.44;3.44;;3.46;3.46;;3.47;3.47;;3.47;3.47;;3.45;3.45;;3.45;3.45;
"2021-07-26 06:15:00";9.19;9.19;9.6729985;9.19;9.19;;9.19;9.19;;9.17;9.17;;9.12;9.12;;10.27;10.27;;10.29;10.29;;9.14;9.14;;9.07;9.07;;9.16;9.16;;9.40;9.40;;9.40;9.40;;10.27;10.27;;9.53;9.53;;9.53;9.53;;9.46;9.46;;9.99;9.99;;10.01;10.01;;9.99;9.99;;8.69;8.69;;8.74;8.74;;8.69;8.69;;8.05;8.05;;8.10;8.10;;8.12;8.12;;8.12;8.12;;8.07;8.07;;8.07;8.07;
"2021-07-26 06:30:00";31.60;31.60;18.592133166667;31.60;31.60;;31.60;31.60;;31.52;31.52;;31.36;31.36;;35.31;35.31;;35.39;35.39;;31.44;31.44;;31.20;31.20;;31.52;31.52;;32.31;32.31;;32.31;32.31;;35.31;35.31;;32.77;32.77;;32.77;32.77;;32.52;32.52;;34.35;34.35;;34.43;34.43;;34.35;34.35;;29.90;29.90;;30.06;30.06;;29.90;29.90;;27.68;27.68;;27.84;27.84;;27.92;27.92;;27.92;27.92;;27.76;27.76;;27.76;27.76;
"2021-07-26 06:45:00";52.25;52.25;31.697103;52.25;52.25;;52.25;52.25;;52.12;52.12;;51.85;51.85;;58.38;58.38;;58.51;58.51;;51.98;51.98;;51.58;51.58;;52.12;52.12;;53.43;53.43;;53.43;53.43;;58.38;58.38;;54.17;54.17;;54.17;54.17;;53.78;53.78;;56.80;56.80;;56.93;56.93;;56.80;56.80;;49.43;49.43;;49.70;49.70;;49.43;49.43;;45.76;45.76;;46.03;46.03;;46.17;46.17;;46.17;46.17;;45.90;45.90;;45.90;45.90;
"2021-07-26 07:00:00";66.91;66.91;41.849902166667;66.91;66.91;;66.91;66.91;;66.74;66.74;;66.40;66.40;;74.76;74.76;;74.93;74.93;;66.57;66.57;;66.05;66.05;;66.74;66.74;;68.42;68.42;;68.42;68.42;;74.76;74.76;;69.37;69.37;;69.37;69.37;;68.86;68.86;;72.73;72.73;;72.90;72.90;;72.73;72.73;;63.30;63.30;;63.64;63.64;;63.30;63.30;;58.60;58.60;;58.95;58.95;;59.12;59.12;;59.12;59.12;;58.77;58.77;;58.77;58.77;
"2021-07-26 07:15:00";85.78;85.78;60.928846833333;85.78;85.78;;85.78;85.78;;85.56;85.56;;85.12;85.12;;95.84;95.84;;96.06;96.06;;85.34;85.34;;84.68;84.68;;85.56;85.56;;87.71;87.71;;87.71;87.71;;95.84;95.84;;88.93;88.93;;88.93;88.93;;88.28;88.28;;93.24;93.24;;93.46;93.46;;93.24;93.24;;81.14;81.14;;81.58;81.58;;81.14;81.14;;75.12;75.12;;75.57;75.57;;75.79;75.79;;75.79;75.79;;75.35;75.35;;75.35;75.35;
"2021-07-26 07:30:00";120.66;120.66;103.02048116667;120.66;120.66;;120.66;120.66;;120.35;120.35;;119.73;119.73;;134.81;134.81;;135.12;135.12;;120.04;120.04;;119.11;119.11;;120.35;120.35;;123.37;123.37;;123.37;123.37;;134.81;134.81;;125.10;125.10;;125.10;125.10;;124.18;124.18;;131.16;131.16;;131.47;131.47;;131.16;131.16;;114.14;114.14;;114.76;114.76;;114.14;114.14;;105.67;105.67;;106.30;106.30;;106.61;106.61;;106.61;106.61;;105.99;105.99;;105.99;105.99;
"2021-07-26 07:45:00";120.00;120.00;107.87233583333;120.00;120.00;;120.00;120.00;;119.69;119.69;;119.07;119.07;;134.08;134.08;;134.38;134.38;;119.38;119.38;;118.46;118.46;;119.69;119.69;;122.70;122.70;;122.70;122.70;;134.08;134.08;;124.41;124.41;;124.41;124.41;;123.49;123.49;;130.44;130.44;;130.75;130.75;;130.44;130.44;;113.51;113.51;;114.13;114.13;;113.51;113.51;;105.09;105.09;;105.71;105.71;;106.02;106.02;;106.02;106.02;;105.40;105.40;;105.40;105.40;
"2021-07-26 08:00:00";127.98;127.98;117.313491;127.98;127.98;;127.98;127.98;;127.65;127.65;;127.00;127.00;;143.00;143.00;;143.32;143.32;;127.32;127.32;;126.34;126.34;;127.65;127.65;;130.86;130.86;;130.86;130.86;;143.00;143.00;;132.69;132.69;;132.69;132.69;;131.71;131.71;;139.12;139.12;;139.44;139.44;;139.12;139.12;;121.07;121.07;;121.73;121.73;;121.07;121.07;;112.09;112.09;;112.75;112.75;;113.08;113.08;;113.08;113.08;;112.42;112.42;;112.42;112.42;
"2021-07-26 08:15:00";151.36;151.36;142.78884433333;151.36;151.36;;151.36;151.36;;150.97;150.97;;150.19;150.19;;169.12;169.12;;169.50;169.50;;150.58;150.58;;149.42;149.42;;150.97;150.97;;154.76;154.76;;154.76;154.76;;169.12;169.12;;156.92;156.92;;156.92;156.92;;155.77;155.77;;164.53;164.53;;164.91;164.91;;164.53;164.53;;143.18;143.18;;143.96;143.96;;143.18;143.18;;132.56;132.56;;133.34;133.34;;133.73;133.73;;133.73;133.73;;132.95;132.95;;132.95;132.95;
"2021-07-26 08:30:00";200.81;200.81;195.72707116667;200.81;200.81;;200.81;200.81;;200.29;200.29;;199.26;199.26;;224.37;224.37;;224.87;224.87;;199.78;199.78;;198.24;198.24;;200.29;200.29;;205.33;205.33;;205.33;205.33;;224.37;224.37;;208.20;208.20;;208.20;208.20;;206.66;206.66;;218.29;218.29;;218.80;218.80;;218.29;218.29;;189.96;189.96;;191.00;191.00;;189.96;189.96;;175.87;175.87;;176.91;176.91;;177.43;177.43;;177.43;177.43;;176.39;176.39;;176.39;176.39;
"2021-07-26 08:45:00";254.08;254.08;254.78601516667;254.08;254.08;;254.08;254.08;;253.43;253.43;;252.13;252.13;;283.89;283.89;;284.53;284.53;;252.78;252.78;;250.82;250.82;;253.43;253.43;;259.79;259.79;;259.79;259.79;;283.89;283.89;;263.43;263.43;;263.43;263.43;;261.48;261.48;;276.20;276.20;;276.84;276.84;;276.20;276.20;;240.35;240.35;;241.66;241.66;;240.35;240.35;;222.53;222.53;;223.84;223.84;;224.49;224.49;;224.49;224.49;;223.18;223.18;;223.18;223.18;
"2021-07-26 09:00:00";258.57;258.57;265.164837;258.57;258.57;;258.57;258.57;;257.91;257.91;;256.58;256.58;;288.91;288.91;;289.56;289.56;;257.25;257.25;;255.26;255.26;;257.91;257.91;;264.39;264.39;;264.39;264.39;;288.91;288.91;;268.08;268.08;;268.08;268.08;;266.11;266.11;;281.08;281.08;;281.73;281.73;;281.08;281.08;;244.60;244.60;;245.94;245.94;;244.60;244.60;;226.46;226.46;;227.80;227.80;;228.46;228.46;;228.46;228.46;;227.13;227.13;;227.13;227.13;
"2021-07-26 09:15:00";301.65;301.65;305.5512135;301.65;301.65;;301.65;301.65;;300.88;300.88;;299.33;299.33;;337.04;337.04;;337.80;337.80;;300.10;300.10;;297.78;297.78;;300.88;300.88;;308.43;308.43;;308.43;308.43;;337.04;337.04;;312.74;312.74;;312.74;312.74;;310.44;310.44;;327.91;327.91;;328.67;328.67;;327.91;327.91;;285.35;285.35;;286.91;286.91;;285.35;285.35;;264.19;264.19;;265.75;265.75;;266.52;266.52;;266.52;266.52;;264.97;264.97;;264.97;264.97;
"2021-07-26 09:30:00";346.91;346.91;351.19218216667;346.91;346.91;;346.91;346.91;;346.02;346.02;;344.24;344.24;;387.61;387.61;;388.48;388.48;;345.13;345.13;;342.46;342.46;;346.02;346.02;;354.71;354.71;;354.71;354.71;;387.61;387.61;;359.67;359.67;;359.67;359.67;;357.02;357.02;;377.10;377.10;;377.98;377.98;;377.10;377.10;;328.16;328.16;;329.95;329.95;;328.16;328.16;;303.82;303.82;;305.62;305.62;;306.51;306.51;;306.51;306.51;;304.72;304.72;;304.72;304.72;
"2021-07-26 09:45:00";349.87;349.87;355.57817433333;349.87;349.87;;349.87;349.87;;348.97;348.97;;347.18;347.18;;390.92;390.92;;391.80;391.80;;348.07;348.07;;345.38;345.38;;348.97;348.97;;357.74;357.74;;357.74;357.74;;390.92;390.92;;362.74;362.74;;362.74;362.74;;360.06;360.06;;380.32;380.32;;381.20;381.20;;380.32;380.32;;330.97;330.97;;332.77;332.77;;330.97;330.97;;306.42;306.42;;308.23;308.23;;309.13;309.13;;309.13;309.13;;307.32;307.32;;307.32;307.32;
"2021-07-26 10:00:00";447.72;447.72;442.520075;447.72;447.72;;447.72;447.72;;446.57;446.57;;444.28;444.28;;500.25;500.25;;501.37;501.37;;445.42;445.42;;441.98;441.98;;446.57;446.57;;457.79;457.79;;457.79;457.79;;500.25;500.25;;464.19;464.19;;464.19;464.19;;460.77;460.77;;486.69;486.69;;487.82;487.82;;486.69;486.69;;423.53;423.53;;425.84;425.84;;423.53;423.53;;392.12;392.12;;394.43;394.43;;395.59;395.59;;395.59;395.59;;393.27;393.27;;393.27;393.27;
"2021-07-26 10:15:00";452.79;452.79;470.33781833333;452.79;452.79;;452.79;452.79;;451.63;451.63;;449.31;449.31;;505.92;505.92;;507.05;507.05;;450.47;450.47;;446.99;446.99;;451.63;451.63;;462.97;462.97;;462.97;462.97;;505.92;505.92;;469.45;469.45;;469.45;469.45;;465.99;465.99;;492.21;492.21;;493.35;493.35;;492.21;492.21;;428.33;428.33;;430.66;430.66;;428.33;428.33;;396.56;396.56;;398.90;398.90;;400.07;400.07;;400.07;400.07;;397.73;397.73;;397.73;397.73;
"2021-07-26 10:30:00";531.42;531.42;516.1237945;531.42;531.42;;531.42;531.42;;530.06;530.06;;527.33;527.33;;593.78;593.78;;595.11;595.11;;528.70;528.70;;524.61;524.61;;530.06;530.06;;543.37;543.37;;543.37;543.37;;593.78;593.78;;550.97;550.97;;550.97;550.97;;546.91;546.91;;577.68;577.68;;579.02;579.02;;577.68;577.68;;502.71;502.71;;505.45;505.45;;502.71;502.71;;465.42;465.42;;468.17;468.17;;469.54;469.54;;469.54;469.54;;466.80;466.80;;466.80;466.80;
"2021-07-26 10:45:00";573.84;573.84;545.95536333333;573.84;573.84;;573.84;573.84;;572.37;572.37;;569.43;569.43;;641.18;641.18;;642.61;642.61;;570.90;570.90;;566.49;566.49;;572.37;572.37;;586.75;586.75;;586.75;586.75;;641.18;641.18;;594.95;594.95;;594.95;594.95;;590.57;590.57;;623.80;623.80;;625.24;625.24;;623.80;623.80;;542.84;542.84;;545.80;545.80;;542.84;542.84;;502.58;502.58;;505.54;505.54;;507.03;507.03;;507.03;507.03;;504.06;504.06;;504.06;504.06;
"2021-07-26 11:00:00";566.06;566.06;527.71231266667;566.06;566.06;;566.06;566.06;;564.61;564.61;;561.70;561.70;;632.48;632.48;;633.89;633.89;;563.16;563.16;;558.80;558.80;;564.61;564.61;;578.79;578.79;;578.79;578.79;;632.48;632.48;;586.88;586.88;;586.88;586.88;;582.55;582.55;;615.33;615.33;;616.76;616.76;;615.33;615.33;;535.48;535.48;;538.39;538.39;;535.48;535.48;;495.76;495.76;;498.68;498.68;;500.15;500.15;;500.15;500.15;;497.22;497.22;;497.22;497.22;
"2021-07-26 11:15:00";601.13;601.13;559.98247666667;601.13;601.13;;601.13;601.13;;599.58;599.58;;596.50;596.50;;661.76;671.66;;673.16;673.16;;598.04;598.04;;593.42;593.42;;599.58;599.58;;614.64;614.64;;614.64;614.64;;664.28;671.66;;623.24;623.24;;623.24;623.24;;618.64;618.64;;646.96;653.45;;652.53;654.97;;644.52;653.45;;568.65;568.65;;571.75;571.75;;568.65;568.65;;526.47;526.47;;529.58;529.58;;531.13;531.13;;531.13;531.13;;528.02;528.02;;528.02;528.02;
"2021-07-26 11:30:00";643.93;649.11;576.73642233333;643.41;649.11;;642.89;649.11;;631.13;647.45;;638.41;644.12;;663.36;725.27;;717.01;726.90;;632.38;645.78;;627.66;640.79;;640.60;647.45;;649.57;663.71;;647.15;663.71;;666.24;725.27;;656.83;672.99;;658.48;672.99;;647.13;668.03;;655.71;705.61;;663.89;707.25;;653.36;705.61;;614.04;614.04;;617.39;617.39;;614.04;614.04;;568.50;568.50;;571.85;571.85;;573.53;573.53;;573.53;573.53;;570.17;570.17;;570.17;570.17;
"2021-07-26 11:45:00";636.75;636.75;552.32289133333;636.75;636.75;;636.75;636.75;;626.05;635.11;;631.85;631.85;;663.36;711.46;;709.23;713.05;;628.30;633.48;;620.46;628.58;;633.82;635.11;;644.14;651.06;;642.98;651.06;;666.24;711.46;;652.19;660.17;;653.19;660.17;;644.34;655.30;;655.11;692.17;;663.14;693.78;;652.02;692.17;;602.34;602.34;;605.63;605.63;;602.34;602.34;;557.67;557.67;;560.96;560.96;;562.60;562.60;;562.60;562.60;;559.31;559.31;;559.31;559.31;
"2021-07-26 12:00:00";459.58;459.58;472.8777335;459.58;459.58;;459.58;459.58;;458.41;458.41;;456.05;456.05;;513.51;513.51;;514.66;514.66;;457.23;457.23;;453.69;453.69;;458.41;458.41;;469.92;469.92;;469.92;469.92;;513.51;513.51;;476.49;476.49;;476.49;476.49;;472.98;472.98;;499.59;499.59;;500.75;500.75;;499.59;499.59;;434.75;434.75;;437.12;437.12;;434.75;434.75;;402.51;402.51;;404.88;404.88;;406.07;406.07;;406.07;406.07;;403.69;403.69;;403.69;403.69;
"2021-07-26 12:15:00";618.33;618.33;535.4085865;618.33;618.33;;618.33;618.33;;616.74;616.74;;613.57;613.57;;663.36;690.88;;692.42;692.42;;615.16;615.16;;608.06;610.40;;616.74;616.74;;632.23;632.23;;632.23;632.23;;666.24;690.88;;641.07;641.07;;641.07;641.07;;636.34;636.34;;653.14;672.15;;662.03;673.71;;648.93;672.15;;584.92;584.92;;588.11;588.11;;584.92;584.92;;541.53;541.53;;544.73;544.73;;546.33;546.33;;546.33;546.33;;543.13;543.13;;543.13;543.13;
